x,y
5.208529347572782,59.93000471530358
5.208525211015324,59.93000843460477
5.20851724778365,59.93001122451781
5.208509296801438,59.9300140101205
5.208501297836028,59.93001771812946
5.208493491717796,59.93001864248539
5.208483706066566,59.93002048971248
5.208473939453649,59.93002233332879
5.208466055497281,59.9300250985831
5.208458183665254,59.93002785956502
5.208450323866762,59.93003061630839
5.20844439174295,59.93003337234413
5.208438466327272,59.93003612522038
5.208434459534475,59.93003887953365
5.208428485054764,59.93004254700317
5.208424485706371,59.93004529638263
5.208422276109546,59.93004988980211
5.208416314966566,59.93005354712081
5.208414168582216,59.93005721663849
5.208410058885873,59.93006179504277
5.208407914660535,59.93006546127174
5.208405771139235,59.93006912627601
5.208401727641059,59.93007277885162
5.208397747405718,59.93007551069724
5.208393709785939,59.93007915826492
5.208391571347272,59.93008281635022
5.208387538087727,59.93008645935375
5.20838729662064,59.93009012887889
5.20838326624069,59.93009376800425
5.208377407347859,59.93009647188922
5.208373444678647,59.93009918907133
5.208371253069332,59.93010375339823
5.208365407378601,59.93010644871234
5.208361393065799,59.93011007459928
5.20835932658775,59.93011280178042
5.208355256194608,59.93011733835223
5.20835313143484,59.93012097763051
5.208351007349492,59.93012461572636
5.208348883998717,59.93012825257875
5.208344881226303,59.9301318655557
5.208340881336664,59.93013547591586
5.208335007867153,59.9301390596194
5.20832914093911,59.93014263931353
5.208323280506511,59.93014621503981
5.208317426571913,59.93014978679832
5.20831163967639,59.93015244307409
5.208303933882847,59.93015598010384
5.208298162099416,59.930158629411594
5.208294196789815,59.93016221409895
5.208288375240793,59.93016576706322
5.208282620694213,59.93016840699853
5.208276812017734,59.93017195257833
5.208272862395784,59.93017552524225
5.208268976162469,59.93017818729078
5.208265032199313,59.93018175510665
5.208263121864523,59.93018263052277
5.208248101362081,59.93019614161901
5.208245944822534,59.93019976564423
5.208241864049015,59.93020339185306
5.208235921224881,59.9302061140157
5.208231905658042,59.9302088306961
5.208227835474393,59.93021244870437
5.208223768458328,59.93021606397952
5.208219761990172,59.93021877384065
5.208213786766097,59.93022238369026
5.208213498792151,59.93022689504273
5.208207530415738,59.9302304983093
5.208205487971565,59.93023319044716
5.208199809760883,59.93023760268412
5.208195987469539,59.93024114522502
5.208190362482923,59.9302446572917
5.208186539395876,59.9302482006164
5.208180968010982,59.93025081205003
5.208175396170933,59.93025342370829
5.208169769039412,59.93025693706477
5.208164196234315,59.9302595491621
5.208158568005712,59.93026306318001
5.20815474212446,59.93026660844485
5.208151026052789,59.93026835034878
5.208145341187271,59.93027276723299
5.208139766123501,59.93027538060873
5.208134190615166,59.93027799416771
5.208128670095205,59.93027970577097
5.208121234910596,59.93028319101152
5.20811565800348,59.93028580517968
5.208111828535358,59.93028935285755
5.208106195026819,59.93029286999732
5.208102420441774,59.93029551585808
5.20809673004516,59.93029993632521
5.208091150769977,59.93030255181301
5.208089178996054,59.93030522932757
5.20808534700377,59.930308779056
5.208083262673721,59.93031326313091
5.208081290238087,59.93031594152791
5.208077401074275,59.93032039564459
5.208073511327392,59.93032485032554
5.208069733641487,59.93032749869987
5.208064094675493,59.93033101988375
5.208058398696924,59.9303354450638
5.208054619787159,59.93033809427288
5.208048979144166,59.93034161655478
5.20804339452458,59.93034423533049
5.20803955782646,59.93034778919128
5.208037469206484,59.93035227850944
5.208035380289264,59.93035676844804
5.208033347881003,59.93036035463361
5.208027761056879,59.93036297485057
5.208018562709336,59.93036553335838
5.208013089005766,59.93036634492661
5.208005695244681,59.93036893462654
5.20800010663121,59.93037155552085
5.207996266055033,59.93037511232846
5.207990619176788,59.93037863850437
5.207984914261168,59.93038307002102
5.207977517552783,59.93038566102859
5.20797186880865,59.93038918834432
5.207968025720462,59.93039274701377
5.207962375858484,59.9303962750605
5.207958531833825,59.93039983449205
5.207952938780105,59.93040245778774
5.207949093931925,59.93040601788224
5.207947055356716,59.93040960933628
5.207943151705214,59.93041407595106
5.207939305683633,59.93041763730931
5.207935523465215,59.93042029403286
5.207928118250374,59.93042380447964
5.207926134569075,59.93042741010991
5.207922340860167,59.93043098659192
5.207916780276454,59.93043362343471
5.207911217490661,59.93043626129289
5.207903842515071,59.93043886903335
5.207898275003739,59.93044150900888
5.20789270528913,59.93044414996476
5.20788541588487,59.93044493687009
5.207878125649794,59.93044572387758
5.207870786787656,59.93044742309228
5.207863397779491,59.93045003513669
5.207857866305751,59.93045176667165
5.207852333392165,59.93045349868203
5.207844937431481,59.93045611313473
5.2078375385951174,59.93045872859822
5.207830238027147,59.93045951723468
5.207824698339598,59.93046125118666
5.207817292703634,59.93046386865974
5.207809936151866,59.9304655724648
5.207802525246697,59.93046819162955
5.207796925512261,59.93047084318536
5.207794899335454,59.93047447426358
5.207791057044069,59.93047807592809
5.207790843708001,59.93048174230403
5.207790576869789,59.93048632809003
5.207790363268831,59.93048999899003
5.207790149555544,59.93049367191443
5.207788118092367,59.93049731535698
5.207784267420985,59.93050092928584
5.207782233270477,59.93050457669831
5.207778378946917,59.9305081945094
5.207772812403251,59.9305099411173
5.207765314479369,59.93051349877992
5.207759799642522,59.93051432534042
5.207750531777167,59.93051693207996
5.207743137592842,59.93051864935282
5.207735684247621,59.93052128928601
5.207733863508242,59.93052125767678
5.207712687484866,59.93053051786726
5.207707111998793,59.93053315842387
5.207701498166855,59.9305367120002
5.207695881357097,59.93054026742583
5.207688511219837,59.9305419677392
5.207681176855461,59.93054275552668
5.207673803488325,59.93054445643425
5.207668291499019,59.93054527579917
5.207662778825821,59.93054609523338
5.20764988688123,59.93054861675613
5.207644159976439,59.93055126561696
5.207640143927006,59.93055577206191
5.207636129271398,59.93056027698501
5.207628518838274,59.93056288891678
5.20762271136835,59.93056644424543
5.207618821859994,59.93056911759915
5.207613079374907,59.93057175680007
5.207607399767982,59.93057348197829
5.207594260242674,59.93057598367189
5.20758674368262,59.93057767196054
5.207579293038698,59.93057844782281
5.207573634760792,59.93058016765394
5.207564351383224,59.93058090775897
5.207555018296302,59.9305825568371
5.207549435150616,59.93058336350713
5.207541956649758,59.93058504438346
5.207534484430614,59.93058672379915
5.207528794505743,59.93058934513599
5.207519499241204,59.93059098652852
5.207512074870067,59.93059358663982
5.207504590487093,59.93059709528576
5.207498976668843,59.93059972701006
5.207493422033331,59.93060145051176
5.207485995487094,59.9306040514449
5.207480380363847,59.93060668373126
5.207476576864572,59.93060934728256
5.207472773053126,59.93061201108399
5.207467156747385,59.93061464395614
5.207459727724368,59.93061724595191
5.207457675033371,59.93062085044265
5.207453809666644,59.93062442417773
5.207446439289316,59.93062611780426
5.207439008183126,59.9306287206613
5.20743157649626,59.93063132371972
5.20742233152755,59.93063389585662
5.207414898621638,59.93063649933427
5.207409338762766,59.93063822471571
5.207400091981524,59.93064079736299
5.207394531370612,59.93064252293298
5.207385222311469,59.93064600552499
5.207375973533885,59.93064857880847
5.207368537193641,59.93065118340697
5.207362852063515,59.93065472923329
5.207357166326753,59.93065827539659
5.207351541572811,59.93066091190256
5.207347606576402,59.93066540009713
5.207341919125113,59.93066894739831
5.207338106569621,59.93067161594629
5.207334293703299,59.93067428468888
5.207325039060667,59.9306768600848
5.207315845781409,59.93067852515958
5.20729528883924,59.93068462205522
5.207289676284319,59.93068725518075
5.207284006587187,59.9306907974739
5.207276464936824,59.93069521801945
5.207270850754084,59.93069785196953
5.207268979260964,59.93069872997719
5.207257920480693,59.93070127076803
5.207252247898328,59.93070481451954
5.207244759889695,59.93070832749812
5.207237328430068,59.93071093133682
5.207233526364925,59.93071359769988
5.207226036361787,59.93071711156084
5.207223991060679,59.93072071931117
5.207220130304304,59.93072429623564
5.207216269127486,59.93072787362544
5.207210592081013,59.93073142016203
5.207206787777441,59.93073408811729
5.20720110970297,59.93073763532004
5.207193673302974,59.93074024142142
5.207186294448367,59.93074193736069
5.207182546707529,59.93074369573173
5.207173234827622,59.9307471815962
5.207171185779651,59.93075079257746
5.2071637576255,59.9307534020295
5.207156358319791,59.93075601874956
5.207148956288283,59.93075863647627
5.20714336167689,59.93076128460002
5.207141331244967,59.93076490475384
5.207135678510186,59.93076846746174
5.20713183505825,59.93077206060928
5.207126233985504,59.93077471263327
5.207118763089902,59.93077825001686
5.207111344919444,59.93078087518089
5.207105737372997,59.93078353015577
5.20710012797587,59.93078618595671
5.207094460357076,59.93078975714143
5.207088790568937,59.93079332967152
5.207083175381142,59.93079598852841
5.207073983839294,59.93079767597129
5.20706666251135,59.93079847723848
5.207059281766395,59.93080019416294
5.207051956328019,59.93080099593612
5.20704462896918,59.93080179797141
5.207035423387083,59.93080348778625
5.207028149865918,59.9308033741885
5.207018938524048,59.93080506478071
5.207009841575834,59.93080492294352
5.207002562307386,59.93080480943591
5.206993461082472,59.93080466755287
5.20698611878784,59.93080547080871
5.206978774541009,59.93080627426768
5.206969546429594,59.93080796680788
5.206962197633882,59.93080877088455
5.206954725851729,59.93081141024297
5.206949135332302,59.93081316093414
5.206941658659301,59.93081580202254
5.20693417747405,59.93081843984015
5.206926816678736,59.9308192417454
5.206917567229031,59.93082093255268
5.206910203011194,59.93082173487852
5.206904539094539,59.93082440196064
5.206897109648081,59.93082612286391
5.206889678405259,59.93082784419656
5.206882307988923,59.93082864758713
5.206874873329315,59.93083036959423
5.206865734954757,59.93083022620242
5.206860124830392,59.93083197743039
5.206850919872437,59.93083275293674
5.20684354163058,59.93083355726085
5.206834332661192,59.93083433313839
5.206826887302283,59.93083605697192
5.206819504143619,59.93083686189583
5.206812183695311,59.93083674762536
5.206803031496232,59.93083660475072
5.206793877519536,59.93083646184119
5.206784721714081,59.93083631889513
5.206773732384875,59.93083614735156
5.206768432128861,59.93083330240373
5.206761234634421,59.93083134836775
5.206754036595475,59.93082939424318
5.2067449399303936,59.93082833087201
5.206739639002239,59.93082548555991
5.206732373520482,59.93082445060888
5.206725107217823,59.93082341555037
5.206717906273262,59.93082146070758
5.206710704802102,59.9308195056812
5.206701602391877,59.93081844124261
5.206694399503471,59.93081648592104
5.206687196106092,59.9308145304186
5.2066799921509,59.93081257478413
5.206676591306653,59.93080883800084
5.206675025220453,59.93080513074669
5.206669790464824,59.93080136546077
5.206668157715448,59.93079857826186
5.206662923487797,59.930794813352414
5.206657689534227,59.93079104862151
5.206654290469556,59.93078731371252
5.206650824065713,59.93078449786978
5.206645590910124,59.93078073380423
5.206642192711481,59.93077699964993
5.206638862664724,59.93077234741709
5.206631999925387,59.93076579930147
5.206630437418802,59.93076209653847
5.206627040713086,59.93075836417858
5.206623712488989,59.93075371430096
5.206623916981532,59.93075096097797
5.206620521186647,59.93074722976341
5.206615223004533,59.93074438595608
5.20661033555363,59.93073603809658
5.20660694097645,59.93073230823381
5.2066035467262886,59.93072857869802
5.206600152727427,59.93072484946213
5.206593090606679,59.93072105890847
5.206589766113019,59.93071641357992
5.20658453889586,59.93071265437593
5.206581146285707,59.93070892638613
5.20657951911339,59.93070614623799
5.206576127021522,59.93070241888169
5.206572804451124,59.93069777582826
5.206569412998945,59.93069404928586
5.20656602187918,59.93069032308883
5.206562631093268,59.93068659718913
5.206557406434662,59.93068284008803
5.206555850383914,59.9306791464773
5.20655239090531,59.93067633693347
5.206550835313555,59.93067264407721
5.206547585351295,59.93066708968134
5.206544196424076,59.93066336603556
5.206540737957603,59.93066055750347
5.206535445689459,59.93065771702786
5.206533961549269,59.93065311160635
5.206530503719087,59.93065030362084
5.206527186310419,59.93064566702942
5.206523799132182,59.93064194525305
5.206522246121002,59.93063825625256
5.206517025771509,59.9306345026933
5.206513498759446,59.93063260973881
5.206508278785693,59.93062885640774
5.20650679743679,59.93062425501252
5.206505245831385,59.93062056790741
5.206503765005584,59.93061596789687
5.206500521542585,59.9306104225835
5.206500874671331,59.93060585731448
5.206501157157007,59.93060220579264
5.206501439562425,59.9305985548577
5.206503638230933,59.93059402876989
5.206505765988783,59.93059041633713
5.206513396222448,59.93058690727646
5.206515594691814,59.93058238621136
5.206515958851417,59.93057783230811
5.20651617732014,59.93057510057965
5.206516614116159,59.93056963850194
5.206513239236124,59.93056592887629
5.206509791772849,59.93056312956693
5.206506417579524,59.93055942067388
5.206502970645765,59.93055662188183
5.206497690723886,59.93055378828878
5.206492557778677,59.93054913584343
5.206489258714415,59.93054451916788
5.206487646171116,59.93054175661882
5.206482441188951,59.93053801476355
5.206480902935726,59.93053434406978
5.206479364980943,59.93053067403376
5.2064760682048314,59.93052606059597
5.206476437563814,59.93052151951275
5.206473215750358,59.93051600008457
5.206467940017308,59.93051316890543
5.206467619050574,59.93050003712401
5.206466018116589,59.93049634211749
5.206460846469998,59.9304916767513
5.206457487425016,59.93048703917911
5.20645407587825,59.93048331885115
5.206450664705907,59.93047959886427
5.206449065806174,59.93047590693745
5.206443843658479,59.93047216036634
5.206442245489143,59.93046846947767
5.206440594161627,59.93046569482038
5.206438996536056,59.93046200503736
5.20643926405854,59.93045742869252
5.206439478032118,59.93045376856509
5.206439798908205,59.9304482798973
5.20643639143584,59.93044456512831
5.206433038022733,59.93043993651568
5.206431495785675,59.9304353373366
5.206428143491653,59.93043071050818
5.206426548272257,59.93042702687542
5.206423143107806,59.93042331497831
5.206421613119949,59.93041872228682
5.206418241074086,59.93041502032748
5.206416678986008,59.93041134715212
5.206416989075782,59.93040679198548
5.206417299169552,59.93040223684219
5.206413926705505,59.93039853384494
5.206412364415447,59.930394860047024
5.20641080205059,59.93039118607751
5.206409239591587,59.93038751191078
5.206407677070855,59.93038383760469
5.206407987270221,59.93037928198515
5.206404613860649,59.93037557730133
5.206403113189502,59.930370991263
5.206403485453182,59.93036552420721
5.206400111596208,59.93036181857003
5.206398610697162,59.93035723195032
5.20639885891335,59.93035358702521
5.206397357981151,59.93034900010623
5.206393983525597,59.93034529330964
5.206392358242608,59.93034252850582
5.20638898327938,59.93033882111182
5.206382046083443,59.9303341395697
5.206378670128007,59.93033043119688
5.206373543394709,59.93032577947464
5.206372041327558,59.93032119024029
5.206370414987235,59.93031842393216
5.206367099957545,59.93031380251519
5.20636553629071,59.93031012410046
5.206358703506771,59.93030452031513
5.206353542875348,59.93030077164359
5.206350256605472,59.93029614137011
5.206348712883202,59.93029245584172
5.206340855627016,59.93027584271709
5.206341121534653,59.93027218635993
5.20634145398332,59.93026761513143
5.206338095538039,59.93026388828907
5.206336548732315,59.93026019500084
5.20633144156101,59.93025551579326
5.20632801333083,59.93025270015492
5.206322835952983,59.93024893284846
5.206317590172733,59.93024607968908
5.206310592560543,59.93024227366143
5.206301708579653,59.93023934610883
5.206298271979348,59.93023652484515
5.206293082245446,59.93023274975006
5.206291461338957,59.93022996274215
5.206286334069468,59.93022526774804
5.206284646318748,59.9302233964602
5.20627769592293,59.93021866149805
5.206272562267909,59.9302139609502
5.20626560479557,59.93020922080333
5.206260465609214,59.93020451556576
5.206255193712375,59.9302016460661
5.206251808100443,59.93019789413371
5.206248291273674,59.93019597968755
5.206240524920373,59.9301835198733
5.20624085542206,59.93017895238857
5.206237475222499,59.93017525344056
5.206234093885649,59.93017155329839
5.206230711412687,59.93016785184162
5.206227327786848,59.93016414922504
5.206222118565814,59.93016042241546
5.20621697283657,59.93015577903351
5.206211758992813,59.9301520487249
5.206208369336418,59.93014834028057
5.206203217135952,59.93014369108992
5.206199759187824,59.93014089580184
5.206194537603079,59.93013715940126
5.206189248422966,59.930134337935
5.206183957161137,59.93013151533785
5.206176898869286,59.93012775014925
5.206171667712438,59.9301240076035
5.206166369342555,59.93012118104166
5.20616290081529,59.93011837831251
5.206157534045921,59.93011646759644
5.206152359482363,59.93011180151452
5.206145283684496,59.9301080259872
5.206139973033737,59.93010519086262
5.206134724910061,59.93010143570755
5.20613131087077,59.93009770587491
5.206126059156766,59.93009394787794
5.206122578280499,59.93009113517272
5.206117258911453,59.93008829459417
5.206112001700607,59.93008453280417
5.20610858109303,59.93008079700444
5.206103320288018,59.93007703238476
5.206098057385784,59.9300732662683
5.206092792401735,59.93006949870221
5.206085493387961,59.93006846564545
5.206078255209665,59.93006651067736
5.206071077490925,59.93006363313555
5.206063896587693,59.93006075431386
5.206052961583072,59.93005873972791
5.206047680706336,59.93005496428305
5.206042271920397,59.93005303303038
5.206035078416704,59.93005014938013
5.206031574553085,59.93004732219909
5.206024313494071,59.93004535973959
5.206017049482599,59.93004339645482
5.206009782533576,59.93004143237906
5.206004361526773,59.93003949676535
5.20599708935147,59.93003753116714
5.205989938245763,59.93003371560152
5.20598080894217,59.93003171837113
5.205973465271418,59.93003067499208
5.205968156060248,59.9300268850013
5.205960868730449,59.93002491476668
5.205953455700438,59.93002479517542
5.205946162723496,59.93002282380594
5.205940660456454,59.93002180777697
5.205933362348755,59.93001983508801
5.205924205113107,59.93001783139021
5.205916839634579,59.93001678380922
5.205911268274845,59.93001669304211
5.205902100572528,59.93001468747308
5.205891008973729,59.93001357787769
5.205885491058504,59.93001255910915
5.205874330455882,59.93001237635402
5.205866827104742,59.93001318243484
5.2058593813190734,59.9300130606469
5.205850070599219,59.93001290835097
5.2058407560086,59.93001275603614
5.205831437573956,59.93001260366916
5.205823980035609,59.93001248169794
5.205820250356483,59.93001242068251
5.205809057567188,59.93001223761232
5.20579972599797,59.93001208498779
5.205788523019486,59.93001190180925
5.205779182917254,59.93001174902918
5.205771591656834,59.93001348656205
5.205764056558529,59.93001429455241
5.205756577101135,59.93001417272089
5.205747224340649,59.93001402033941
5.205737851242052,59.93001386964647
5.205730309287571,59.93001375316018
5.205722762334188,59.93001363659042
5.20571351587529,59.93001069389613
5.205706022670893,59.93000964366625
5.205698589352612,59.93000765981999
5.205694806065009,59.93000760048338
5.205685472148529,59.93000558516975
5.205674235502595,59.93000353816543
5.205666781566068,59.9300015496188
5.205661155423556,59.93000052454379
5.205655526546411,59.92999949898314
5.205646160694477,59.92999747690416
5.205638623380285,59.92999641924634
5.205629243769517,59.92999439442713
5.205625437565424,59.92999433273035
5.205608218114719,59.92998993735503
5.20560092024615,59.92998800022601
5.20559355407104,59.92998699950137
5.2055881059815,59.92998507618145
5.205578871377519,59.92998405794456
5.205571491095993,59.92998305500939
5.205564042259425,59.92998299023213
5.205556716394431,59.92998104720122
5.205549321953291,59.92998004235339
5.20554198674589,59.92997809714831
5.205536450277466,59.92997710737291
5.205527174242826,59.92997608358777
5.205517954859989,59.92997411829129
5.205510535579359,59.92997310950582
5.205503175725392,59.92997115883569
5.20549768487178,59.92996922426617
